India,Delhi,Delhi,,,The Corus,"B-49, Inner Circle  Connaught Place",New Delhi,110 001,4365 2222,thecorus@rediffmail.com  resv@hotelcorus.com,www.hotelcorus.com,,11,13,,H,
India,Rajasthan,Jaipur,,,Hotel Diggi Palace,Diggi House  Shivaji Marg  C-Scheme,Jaipur,,"237 3091, 236 6120",reservations@hoteldiggipalace.com,www.hoteldiggipalace.com,,141,13,,H,
India,Rajasthan,Jaipur,,,Hotel Diggi Palace,Diggi House  Shivaji Marg  C-Scheme,Jaipur,,"237 3091, 236 6120",reservations@hoteldiggipalace.com,www.hoteldiggipalace.com,,141,13,,COM,2
India,Tamil Nadu,Chettinad,,,The Bangala,Devakottai Road  Senjai  Karaikudi,Chettinad,630 001,"220221, 250221",thebangala@gmail.com  ,www.thebangala.com,,4565,13,reservations: 044-2493 4851 / 420 66790,H,
India,Tamil Nadu,Chettinad,,,The Bangala,Devakottai Road  Senjai  Karaikudi,Chettinad,630 001,"220221, 250221",thebangala@gmail.com  ,www.thebangala.com,,4565,13,reservations: 044-2493 4851 / 420 66790,WEB,
India,Tamil Nadu,Chettinad,,,The Bangala,Devakottai Road  Senjai  Karaikudi,Chettinad,630 001,"220221, 250221",thebangala@gmail.com  ,www.thebangala.com,,4565,13,reservations: 044-2493 4851 / 420 66790,ST,3
India,Rajasthan,Bijaipur,Hotel Pratap Palace,,Pangarh Lake Retreat,,Bijaipur,,,,,,,13,,H,
India,Delhi,Delhi,,,Casa Friends,New Friends Colony,Delhi,,,,,,,13,,H,
India,Maharashtra,Mumbai,,,Residency Hotel,"26, Rustom Sidhwa Marg  Corner of D.N. Road  Opposite City Bank and Khadi Bhandar  Fort",Mumbai,400 001,"22625525, 66670555",residencyhotel@vsnl.com,www.residencyhotel.com,,22,13,,H,
India,Himachal Pradesh,Shimla,,,Hotel Willow Banks,Near Tourism Lift  The Mall  ,Shimla,171 001,265 8125-26,info@willowbanks.com  sales@willowbank.com,www.willowbanks.com,,177,13,"98160 76512, 98160 61516, 98160 07919",H,
India,Himachal Pradesh,Shimla,,,Hotel Willow Banks,Near Tourism Lift  The Mall  ,Shimla,171 001,265 8125-26,info@willowbanks.com  sales@willowbank.com,www.willowbanks.com,,177,13,"98160 76512, 98160 61516, 98160 07919",COM,1
India,Himachal Pradesh,Shimla,,,Hotel Willow Banks,Near Tourism Lift  The Mall  ,Shimla,171 001,265 8125-26,info@willowbanks.com  sales@willowbank.com,www.willowbanks.com,,177,13,"98160 76512, 98160 61516, 98160 07919",RIK,
India,Rajasthan,Sawai Madhopur,,,Khem Villas,"Kutalpara Village, VPO Sherpur Khiljipur",Sawai Madhopur,322 001,"252347, 252348, 252099, 252219",khemvillas@anokhi.com,http://www.khemvillas.com/,,7462,13,,H,
India,Rajasthan,Sawai Madhopur,,,Khem Villas,"Kutalpara Village, VPO Sherpur Khiljipur",Sawai Madhopur,322 001,"252347, 252348, 252099, 252219",khemvillas@anokhi.com,http://www.khemvillas.com/,,7462,13,,SH,1
India,Rajasthan,Sawai Madhopur,,,Khem Villas,"Kutalpara Village, VPO Sherpur Khiljipur",Sawai Madhopur,322 001,"252347, 252348, 252099, 252219",khemvillas@anokhi.com,http://www.khemvillas.com/,,7462,13,,WEB,
India,Rajasthan,Sawai Madhopur,Indian Historical Hospitality,,Dev Vilas,Village Khichipur  Ranthambhore Road,Sawai Madhopur,322 001,"252 168, 252 194",reservations@devvilas.com  sales@devvilas.com,www.devvilas.com,,7462,13,,H,
India,Rajasthan,Sawai Madhopur,Indian Historical Hospitality,,Dev Vilas,Village Khichipur  Ranthambhore Road,Sawai Madhopur,322 001,"252 168, 252 194",reservations@devvilas.com  sales@devvilas.com,www.devvilas.com,,7462,13,,COM,3
India,Rajasthan,Sawai Madhopur,Indian Historical Hospitality,,Dev Vilas,Village Khichipur  Ranthambhore Road,Sawai Madhopur,322 001,"252 168, 252 194",reservations@devvilas.com  sales@devvilas.com,www.devvilas.com,,7462,13,,RIK,
India,Punjab,Amritsar,,,Ranjit Svaasa,"47-A, The Mall",Amritsar,143 001,"256 6618, 329 8840",spa@svaasa.com  a.svaasa@gmail.com,www.svaasa.com,,183,13,,H,
India,Punjab,Amritsar,,,Ranjit Svaasa,"47-A, The Mall",Amritsar,143 001,"256 6618, 329 8840",spa@svaasa.com  a.svaasa@gmail.com,www.svaasa.com,,183,13,,COM,1
India,Punjab,Amritsar,,,Ranjit Svaasa,"47-A, The Mall",Amritsar,143 001,"256 6618, 329 8840",spa@svaasa.com  a.svaasa@gmail.com,www.svaasa.com,,183,13,,HH,
India,Punjab,Amritsar,,,Ranjit Svaasa,"47-A, The Mall",Amritsar,143 001,"256 6618, 329 8840",spa@svaasa.com  a.svaasa@gmail.com,www.svaasa.com,,183,13,,WEB,
India,Punjab,Amritsar,,,Ranjit Svaasa,"47-A, The Mall",Amritsar,143 001,"256 6618, 329 8840",spa@svaasa.com  a.svaasa@gmail.com,www.svaasa.com,,183,13,,RIK,
India,Tamil Nadu,Coonoor,Neemrana Hotels Pvt. Ltd.,,Wallwood Garden,"Blair Athol  58, Kotagiri Road  ",Coonoor,643 101,223 0584,wallwoodgarden@neemranahotels.com,http://www.neemranahotels.com/wallwood-garden-coonoor/,,423,13,94437 30584,H,
India,Tamil Nadu,Coonoor,Neemrana Hotels Pvt. Ltd.,,Wallwood Garden,"Blair Athol  58, Kotagiri Road  ",Coonoor,643 101,223 0584,wallwoodgarden@neemranahotels.com,http://www.neemranahotels.com/wallwood-garden-coonoor/,,423,13,94437 30584,HH,
India,Tamil Nadu,Coonoor,Neemrana Hotels Pvt. Ltd.,,Wallwood Garden,"Blair Athol  58, Kotagiri Road  ",Coonoor,643 101,223 0584,wallwoodgarden@neemranahotels.com,http://www.neemranahotels.com/wallwood-garden-coonoor/,,423,13,94437 30584,ST,2
India,Tamil Nadu,Tranquebar,Neemrana Hotels Pvt. Ltd.,,Bungalow on the Beach,24 King Street  Tharangambadi  ,Tranquebar,609 313,"428 9036, 288 065, 289 034",bungalowonthebeach@neemranahotels.com,http://www.neemranahotels.com/the-bungalow-on-the-beach-tranquebar-tamil-nadu/,,4364,13,,H,
India,Tamil Nadu,Tranquebar,Neemrana Hotels Pvt. Ltd.,,Bungalow on the Beach,24 King Street  Tharangambadi  ,Tranquebar,609 313,"428 9036, 288 065, 289 034",bungalowonthebeach@neemranahotels.com,http://www.neemranahotels.com/the-bungalow-on-the-beach-tranquebar-tamil-nadu/,,4364,13,,COM,1
India,Tamil Nadu,Tranquebar,Neemrana Hotels Pvt. Ltd.,,Bungalow on the Beach,24 King Street  Tharangambadi  ,Tranquebar,609 313,"428 9036, 288 065, 289 034",bungalowonthebeach@neemranahotels.com,http://www.neemranahotels.com/the-bungalow-on-the-beach-tranquebar-tamil-nadu/,,4364,13,,HH,
India,Tamil Nadu,Tranquebar,Neemrana Hotels Pvt. Ltd.,,Bungalow on the Beach,24 King Street  Tharangambadi  ,Tranquebar,609 313,"428 9036, 288 065, 289 034",bungalowonthebeach@neemranahotels.com,http://www.neemranahotels.com/the-bungalow-on-the-beach-tranquebar-tamil-nadu/,,4364,13,,WEB,
India,Tamil Nadu,Dindigul,,,Cardamom House,Athoor Village,Dindigul,624 701,2913037,chrislucas@cardamomhouse.com  cardamomhouse@yahoo.com,www.cardamomhouse.com,,451,13,91506 54461,H,
India,Tamil Nadu,Dindigul,,,Cardamom House,Athoor Village,Dindigul,624 701,2913037,chrislucas@cardamomhouse.com  cardamomhouse@yahoo.com,www.cardamomhouse.com,,451,13,91506 54461,ST,1
India,Tamil Nadu,Dindigul,,,Cardamom House,Athoor Village,Dindigul,624 701,2913037,chrislucas@cardamomhouse.com  cardamomhouse@yahoo.com,www.cardamomhouse.com,,451,13,91506 54461,WEB,
India,Tamil Nadu,Kodaikanal,Dune Wellness Group,,Elephant Valley Eco Farm Hotel,"Ganesh Puram  Pethuparai (via), Perumal Malai  ",Kodaikanal,624 104,,,http://dunewellnessgroup.com/elephant-valley-hotel,,,13,92444 48664,H,
India,Tamil Nadu,Kodaikanal,Dune Wellness Group,,Elephant Valley Eco Farm Hotel,"Ganesh Puram  Pethuparai (via), Perumal Malai  ",Kodaikanal,624 104,,,http://dunewellnessgroup.com/elephant-valley-hotel,,,13,92444 48664,ST,1
India,Tamil Nadu,Kodaikanal,Dune Wellness Group,,Elephant Valley Eco Farm Hotel,"Ganesh Puram  Pethuparai (via), Perumal Malai  ",Kodaikanal,624 104,,,http://dunewellnessgroup.com/elephant-valley-hotel,,,13,92444 48664,WEB,
India,West Bengal,Kolkata,,,The Park,17 Park Street,Kolkata,700 016,2249 9000,resv.cal@theparkhotels.com,www.theparkhotels.com,,33,13,,H,
India,Orissa,Bhubaneswar,,,Ginger Bhubhaneshwar,Opp Nalco Headquarters  Jayadev Vihar Nayapalli  ,Bhubaneswar,751 013,666 3333,reservations.bhubaneshwar@gingerhotels.com,www.gingerhotels.com/bhubaneshwar,,674,13,,H,
India,Chandigarh,Chandigarh,,,Hotel Western Court,"SCO 103-106, Sector 43-B",Chandigarh,,455 4455,westerncourt@gmail.com  ,www.westerncourthotels.com,,172,13,,H,
India,Chandigarh,Chandigarh,,,Hotel Western Court,"SCO 103-106, Sector 43-B",Chandigarh,,455 4455,westerncourt@gmail.com  ,www.westerncourthotels.com,,172,13,,ST,1
India,Chandigarh,Chandigarh,,,Hotel Western Court,"SCO 103-106, Sector 43-B",Chandigarh,,455 4455,westerncourt@gmail.com  ,www.westerncourthotels.com,,172,13,,RIK,
India,Gujarat,Bhuj,North West Safaries,,Hotel Ilark,Station Road,Bhuj,370 001,258999,info@hotelilark.com     ,www.hotelilark.com,,2838,13,,H,
India,Gujarat,Wankaner,,,Royal Residency,,Wankaner,,,,,,,13,,H,
India,Gujarat,Sasangir,,,Anil Farm House Balcheel,Dist Junagadh    ,Sasangir,768 200,,,,,,13,,H,
India,Gujarat,Sasangir,Palaces of India,,Lion Safari Camp,Near Hiraneshwar Check dam  Taluka Talala  Distr. Junagadh,Sasangir,,295507-08,sasangir@campsofindia.com,www.campsofindia.com,,2877,13,,H,
India,Gujarat,Sasangir,Palaces of India,,Lion Safari Camp,Near Hiraneshwar Check dam  Taluka Talala  Distr. Junagadh,Sasangir,,295507-08,sasangir@campsofindia.com,www.campsofindia.com,,2877,13,,COM,1
India,Gujarat,Sasangir,Palaces of India,,Lion Safari Camp,Near Hiraneshwar Check dam  Taluka Talala  Distr. Junagadh,Sasangir,,295507-08,sasangir@campsofindia.com,www.campsofindia.com,,2877,13,,WEB,
India,Gujarat,Sasangir,Palaces of India,,Lion Safari Camp,Near Hiraneshwar Check dam  Taluka Talala  Distr. Junagadh,Sasangir,,295507-08,sasangir@campsofindia.com,www.campsofindia.com,,2877,13,,RIK,
India,Maharashtra,Mumbai,,,Hotel Godwin,"41, Garden Road  Colaba Causeway",Mumbai,400 001,"2284 1226, 2287 2050",hotelgodwin@mail.com,,,22,13,,H,
India,Maharashtra,Mumbai,,,The Waterstones Hotel,Off International Airport Approach Road  Marol  Andheri (E),Mumbai,400 059,4090 6633,vinayak.khule@mars-world.com  nitin.wahi@mars-world.com  dmwh@mars-world.com,http://www.waterstoneshotel.com,Earlier Known as Gordon House Suites,22,13,,H,
India,Uttarakhand,Dehra Dun,,,Shaheen Bagh,18 Bigha Village  Shigally School road,Dehra Dun,,"09897046353, 09971235111, 099810718529",shaheenbagh_arungupta@yahoo.co.in  shaheenbagh.arungupta@gmail.com  shaheenbagh.sjain@gmail.com,www.shaheenbagh.in,,,13,,H,
India,Gujarat,Moti Virani,Palaces of India,,Infinity Lodge,Nakhatrana,Moti Virani,,,,,,,13,,H,
India,Gujarat,Ahmedabad,,,Sarovar Portico,Bhavans College Road,Ahmedabad,380 001,"2560 1111, 2560 1100",apo@sarovarhotels.com,www.sarovarhotels.com,,79,13,,H,
India,Gujarat,Bhavnagar,North West Safaries,,Narayani Heritage,Nilambagh Palace  Dairy Road,Bhavnagar,364 002,"251 3535, 252 5051",narayaniheritage@gmail.com,,,278,13,,H,
India,Pondicherry,Pondicherry,,,Le Dupleix,5 Caserne Street,Pondicherry,605 001,"222 6999, 222 6001-5",info@ledupleix.com  ledupleix@sarovarhotels.com,www.ledupleix.com,,413,13,,H,
India,Pondicherry,Pondicherry,,,Le Dupleix,5 Caserne Street,Pondicherry,605 001,"222 6999, 222 6001-5",info@ledupleix.com  ledupleix@sarovarhotels.com,www.ledupleix.com,,413,13,,COM,1
India,Pondicherry,Pondicherry,,,Le Dupleix,5 Caserne Street,Pondicherry,605 001,"222 6999, 222 6001-5",info@ledupleix.com  ledupleix@sarovarhotels.com,www.ledupleix.com,,413,13,,WEB,
India,Pondicherry,Pondicherry,,,Coloniale Heritage,54 Rue Romain Rolland,Pondicherry,605 001,"222 4720, 420 0334, 222 1660",colonialeheritage@rediffmail.com  reservations@colonialeheritage.com,www.colonialeheritage.com,,413,13,,H,
India,Pondicherry,Pondicherry,,,Coloniale Heritage,54 Rue Romain Rolland,Pondicherry,605 001,"222 4720, 420 0334, 222 1660",colonialeheritage@rediffmail.com  reservations@colonialeheritage.com,www.colonialeheritage.com,,413,13,,HH,
India,Pondicherry,Pondicherry,,,Coloniale Heritage,54 Rue Romain Rolland,Pondicherry,605 001,"222 4720, 420 0334, 222 1660",colonialeheritage@rediffmail.com  reservations@colonialeheritage.com,www.colonialeheritage.com,,413,13,,ST,1
India,Pondicherry,Pondicherry,,,Coloniale Heritage,54 Rue Romain Rolland,Pondicherry,605 001,"222 4720, 420 0334, 222 1660",colonialeheritage@rediffmail.com  reservations@colonialeheritage.com,www.colonialeheritage.com,,413,13,,WEB,
India,Pondicherry,Pondicherry,,,The Promenade,"23, Goubert Avenue",Pondicherry,605 001,222 7750,gmpromenade@sarovarhotels.com  ,http://www.sarovarhotels.com/Hotel/hotel_detail.asp?id=125,,413,13,,H,
India,Karnataka,Mysore,,,Royal Orchid Metropole Hotel,"5, Jhansi Lakshmi Bai Road",Mysore,570 005,"425 5566, 426 0215 -16-18",metropole@royalorchidhotels.com  gm.metropole@royalorchidhotels.com  sales.galaxy@royalorchidhotels.com  rooms@royalorchidhotels.com  ,www.royalorchidhotels.com,,821,13,"99020 00142, 9731479373",H,
India,Karnataka,Mysore,,,Royal Orchid Metropole Hotel,"5, Jhansi Lakshmi Bai Road",Mysore,570 005,"425 5566, 426 0215 -16-18",metropole@royalorchidhotels.com  gm.metropole@royalorchidhotels.com  sales.galaxy@royalorchidhotels.com  rooms@royalorchidhotels.com  ,www.royalorchidhotels.com,,821,13,"99020 00142, 9731479373",HH,
India,Karnataka,Mysore,,,Royal Orchid Metropole Hotel,"5, Jhansi Lakshmi Bai Road",Mysore,570 005,"425 5566, 426 0215 -16-18",metropole@royalorchidhotels.com  gm.metropole@royalorchidhotels.com  sales.galaxy@royalorchidhotels.com  rooms@royalorchidhotels.com  ,www.royalorchidhotels.com,,821,13,"99020 00142, 9731479373",COM,1
India,Karnataka,Mysore,,,Royal Orchid Metropole Hotel,"5, Jhansi Lakshmi Bai Road",Mysore,570 005,"425 5566, 426 0215 -16-18",metropole@royalorchidhotels.com  gm.metropole@royalorchidhotels.com  sales.galaxy@royalorchidhotels.com  rooms@royalorchidhotels.com  ,www.royalorchidhotels.com,,821,13,"99020 00142, 9731479373",WEB,
India,Himachal Pradesh,Dharamsala,,,White Haven Estate,Chilgarhi  8679026162,Dharamsala,176 215,094184 27531,whitehavenestate@gmail.com  ,http://hotelwhitehaven.in/,,,13,,H,
India,Uttar Pradesh,Agra,Colleague Tours Pvt. Ltd.,,Hotel Clarks Shiraz,"54, Taj Road,",Agra,282 001,"2226121 - 27, 2226129 - 32",info@hotelclarksshiraz.com,,,562,13,,H,
India,Himachal Pradesh,Chamba,,,Hotel Aroma Palace,Near Pink Palace  Court Lane  ,Chamba,176 310,"225577, 225677, 225177",hotelaromapalacehp@gmail.com  hotelaromapalacehp@yahoo.com  info@hotelaromapalacechamba.com,www.hotelaromapalacechamba.com,,1899,13,,H,
India,Uttarakhand,Mussoorie,,,Padmini Nivas,Library  The Mall,Mussoorie,248 179,263 1093,harshada@vsnl.com  hotelpadmininiwas@vsnl.net  pnivas96@yahoo.in  ,www.hotelpadmininivas.com,,135,13,,H,
India,Uttarakhand,Mussoorie,,,Padmini Nivas,Library  The Mall,Mussoorie,248 179,263 1093,harshada@vsnl.com  hotelpadmininiwas@vsnl.net  pnivas96@yahoo.in  ,www.hotelpadmininivas.com,,135,13,,ST,1
India,Uttarakhand,Mussoorie,,,Padmini Nivas,Library  The Mall,Mussoorie,248 179,263 1093,harshada@vsnl.com  hotelpadmininiwas@vsnl.net  pnivas96@yahoo.in  ,www.hotelpadmininivas.com,,135,13,,HH,
India,Uttarakhand,Mussoorie,,,Padmini Nivas,Library  The Mall,Mussoorie,248 179,263 1093,harshada@vsnl.com  hotelpadmininiwas@vsnl.net  pnivas96@yahoo.in  ,www.hotelpadmininivas.com,,135,13,,WEB,
India,Uttarakhand,Mussoorie,,,Padmini Nivas,Library  The Mall,Mussoorie,248 179,263 1093,harshada@vsnl.com  hotelpadmininiwas@vsnl.net  pnivas96@yahoo.in  ,www.hotelpadmininivas.com,,135,13,,RIK,
India,Himachal Pradesh,Dharamsala,Summit Adventures,,Norling Guest House Norbulingka,McLeod Ganj,Dharamsala,176 219,"246 406, 246 411",guesthouse@norbulingka.org,www.norbulingka.org/norling/index.html,,1892,13,,H,
India,Himachal Pradesh,Dharamsala,Summit Adventures,,Norling Guest House Norbulingka,McLeod Ganj,Dharamsala,176 219,"246 406, 246 411",guesthouse@norbulingka.org,www.norbulingka.org/norling/index.html,,1892,13,,WEB,
India,Himachal Pradesh,Dharamsala,Summit Adventures,,Norling Guest House Norbulingka,McLeod Ganj,Dharamsala,176 219,"246 406, 246 411",guesthouse@norbulingka.org,www.norbulingka.org/norling/index.html,,1892,13,,ST,2
India,Himachal Pradesh,Dharamsala,Summit Adventures,,Norling Guest House Norbulingka,McLeod Ganj,Dharamsala,176 219,"246 406, 246 411",guesthouse@norbulingka.org,www.norbulingka.org/norling/index.html,,1892,13,,RIK,
India,Himachal Pradesh,Palampur,,,Country Cottage,Chandpur Tea Estate,Palampur,176 061,230 647,ksarin@sancharnet.in,www.countrycottageindia.com,,1894,13,,H,
India,Himachal Pradesh,Palampur,,,Country Cottage,Chandpur Tea Estate,Palampur,176 061,230 647,ksarin@sancharnet.in,www.countrycottageindia.com,,1894,13,,ST,1
India,Himachal Pradesh,Palampur,,,Country Cottage,Chandpur Tea Estate,Palampur,176 061,230 647,ksarin@sancharnet.in,www.countrycottageindia.com,,1894,13,,WEB,
India,Himachal Pradesh,Palampur,Summit Adventures,,HPTDC Tea Bud,,Palampur,176 061,231298,,,,1894,13,,H,
India,Uttarakhand,Rishikesh,,,High Bank Peasants Cottage,Tapovan  Laxam Jhula Bye Pass   Tapovan Sarai   Tehri Garhwal,Rishikesh,,2442267,info@rishikesh.in,www.rishikesh.in,,135,13,,H,
India,Uttar Pradesh,Allahabad,,,Hotel Milan Palace,Govind Tower 4/2  Strachy Road  Civil Lines  ,Allahabad,211 001,"242 1505, 242 1506",info@hotelmilanpalace.com,www.hotelmilanpalace.com,,532,13,,H,
India,Uttar Pradesh,Lucknow,,,Capoors Hotel Bar & Restaurant,"52, MG Road  Hazratganj",Lucknow,226 001,"220 2120, 405 4300 - 32",capoors@yahoo.com,www.hotelcapoors.com,,522,13,,H,
India,Karnataka,Bangalore,,,The Richmond Hotel,88/2 Richmond Road,Bangalore,560 025,2223 3666,reservations.bangalore@theresidency.com,www.theresidency.com,,80,13,,H,
India,Karnataka,Nagarhole,Evolve Back Resorts,,"Evolve Back Kuruba Safari Lodge, Kabini",Bheeramballi Village and Post  H. D. Kote Taluk  Mysore District   ,Nagarhole,571 116,269 100,kabini@evolveback.com,https://www.evolveback.com/kabini/,,8228,13,,H,
India,Karnataka,Nagarhole,Evolve Back Resorts,,"Evolve Back Kuruba Safari Lodge, Kabini",Bheeramballi Village and Post  H. D. Kote Taluk  Mysore District   ,Nagarhole,571 116,269 100,kabini@evolveback.com,https://www.evolveback.com/kabini/,,8228,13,,SH,1
India,Karnataka,Nagarhole,Evolve Back Resorts,,"Evolve Back Kuruba Safari Lodge, Kabini",Bheeramballi Village and Post  H. D. Kote Taluk  Mysore District   ,Nagarhole,571 116,269 100,kabini@evolveback.com,https://www.evolveback.com/kabini/,,8228,13,,WEB,
India,Karnataka,Virajpet,Neemrana Hotels Pvt. Ltd.,,Green Hills Estate,P.O. Box -3  Virajpet 571218  South Coorg,Virajpet,571 218,254790,,www.neemranahotels.com,,8274,13,,H,
India,Karnataka,Hospet,,,Krishna Palace,Station Road,Hospet,583 201,294 300-14,contact@krishnapalacehotel.com,www.krishnapalacehospet.com,,8394,13,,H,
India,Karnataka,Hospet,,,Krishna Palace,Station Road,Hospet,583 201,294 300-14,contact@krishnapalacehotel.com,www.krishnapalacehospet.com,,8394,13,,ST,1
India,Karnataka,Hospet,,,Krishna Palace,Station Road,Hospet,583 201,294 300-14,contact@krishnapalacehotel.com,www.krishnapalacehospet.com,,8394,13,,RIK,
India,Karnataka,Hampi,,,Shama's Cottages,Post Anegundi  District Koppal,Hampi,583 227,267777,mitra.phase@gmail.com  pawarshama@gmail.com  tkt_ag@yahoo.com  classicweekends@gmail.com  tktbookings@gmail.com,,,,13,,H,
India,Tamil Nadu,Coonoor,,,The Kurumba Village Resort,Ooty Mettupalayam Road  (between the 4rth and 5rth hairpin bend)  Hill Grove Post  Kurumbadi,Coonoor,643102,"223 7222, 223 1222",kurumba@natureresorts.in  nilgiris@kurumbavillageresort.com,www.kurumbavillageresort.com,,423,13,,H,
India,Maharashtra,Aurangabad,,,"Lemon Tree Hotel, Aurangabad","R 7/2, Chikalthana  Airport Road",Aurangabad,431 210,660 3030,hi.ar@lemontreehotels.com,www.lemontreehotels.com,,240,13,,H,
India,Bihar,Bodh Gaya,Colleague Tours Pvt. Ltd.,,Hotel Sujata,"Bodhgaya,  Dist. Gaya",Bodh Gaya,824 231,"2200761, 2200481, 2200009",htsujata@vsnl.com  info@sujatahotel.com,,,631,13,,H,
India,Goa,Goa,,,Yab Yum Beach Resort,Ashvem Beach  Mandrem,Goa,403 527,"224 7712, 651 0392",joe@yabyumresorts.com  info@yabyumresorts.com,www.yabyumresorts.com,,832,13,,H,
India,Goa,Goa,,,Casa Severina,"Senhor Francisco Road  Near St. Anthonys Chapel  Gaurovaddo, Calangute",Goa,403 516,"227 5696, 227 5697",reservations@casaseverina.com  gm@casaseverina.com,www.casaseverina.com,,832,13,,H,
India,Goa,Goa,,,Casa Severina,"Senhor Francisco Road  Near St. Anthonys Chapel  Gaurovaddo, Calangute",Goa,403 516,"227 5696, 227 5697",reservations@casaseverina.com  gm@casaseverina.com,www.casaseverina.com,,832,13,,ST,4
India,Goa,Goa,,,Casa Severina,"Senhor Francisco Road  Near St. Anthonys Chapel  Gaurovaddo, Calangute",Goa,403 516,"227 5696, 227 5697",reservations@casaseverina.com  gm@casaseverina.com,www.casaseverina.com,,832,13,,WEB,
India,Goa,Goa,,,Casa Severina,"Senhor Francisco Road  Near St. Anthonys Chapel  Gaurovaddo, Calangute",Goa,403 516,"227 5696, 227 5697",reservations@casaseverina.com  gm@casaseverina.com,www.casaseverina.com,,832,13,,RIK,
India,Himachal Pradesh,Manali,,,Johnson Hotel & Jimmy Johnson Lodge,Circuit House Road  District Kullu,Manali,175 131,"253 764, 253 023",johnsonshotel@gmail.com    ,www.johnsonhotel.in,253023 number can be connected to the clients rooms,1902,13,"98160 45123, 97360 01973",H,
India,Himachal Pradesh,Manali,,,Johnson Hotel & Jimmy Johnson Lodge,Circuit House Road  District Kullu,Manali,175 131,"253 764, 253 023",johnsonshotel@gmail.com    ,www.johnsonhotel.in,253023 number can be connected to the clients rooms,1902,13,"98160 45123, 97360 01973",ST,1
India,Himachal Pradesh,Manali,,,Johnson Hotel & Jimmy Johnson Lodge,Circuit House Road  District Kullu,Manali,175 131,"253 764, 253 023",johnsonshotel@gmail.com    ,www.johnsonhotel.in,253023 number can be connected to the clients rooms,1902,13,"98160 45123, 97360 01973",RIK,
